sku,title,url
8858996,Refrigerador Esmaltec 1 Porta 245 Litros ROC31 Branco ,https://www.extra.com.br/refrigerador-esmaltec-1-porta-245-litros-roc31-branco/p/8858996
1507541557,Refrigerador Midea Frost Free Side by Side 528 Litros Inox MD-RS587 – 127 Volts,https://www.extra.com.br/refrigerador-midea-frost-free-side-by-side-528-litros-inox-md-rs587-127-volts/p/1507541557
55007346,Refrigerador Samsung Inverter Frost Free Side By Side RS65R 3 Portas com Tecnologia Exclusiva SpaceMax Inox Look - 602 Litros,https://www.extra.com.br/refrigerador-samsung-inverter-frost-free-side-by-side-rs65r-3-portas-com-tecnologia-exclusiva-spacemax-inox-look-602-litros/p/55007346
55003919,Refrigerador Samsung Inverter French Door RF23R com Tecnologia Twin Cooling Plus e SmartThings (Wi-Fi) Inox - 536L,https://www.extra.com.br/refrigerador-samsung-inverter-french-door-rf23r-com-tecnologia-twin-cooling-plus-e-smartthings-wi-fi-inox-536l/p/55003919
14852862,Refrigerador Electrolux F.free 2P,https://www.extra.com.br/refrigerador-electrolux-ffree-2p/p/14852862
1512551567,"Refrigerador Cycle Defrost Electrolux RE31, 240 Litros com 1 porta",https://www.extra.com.br/refrigerador-cycle-defrost-electrolux-re31-240-litros-com-1-porta/p/1512551567
55003327,Refrigerador LG Smart Side by Side com Moist Balance Crisper™ e Compressor Linear Inverter™ GC-L247S Aço Escovado – 601L,https://www.extra.com.br/refrigerador-lg-smart-side-by-side-com-moist-balance-crisper-e-compressor-linear-inverter-gc-l247s-aco-escovado-601l/p/55003327
13791197,Geladeira Refrigerador Panasonic Frost Free 483 Litros BT55 - Inox,https://www.extra.com.br/geladeira-refrigerador-panasonic-frost-free-483-litros-bt55-inox/p/13791197
55014376,Refrigerador Philco Side By Side PRF504I com Tecnologia Smart Cooling Inox – 489 Litros,https://www.extra.com.br/refrigerador-philco-side-by-side-prf504i-com-tecnologia-smart-cooling-inox-489-litros/p/55014376
14127383,Geladeira/Refrigerador Electrolux Frost Free 2 Portas TF42 382 Litros,https://www.extra.com.br/geladeira-refrigerador-electrolux-frost-free-2-portas-tf42-382-litros/p/14127383
1517001222,Geladeira Consul CRM50HB Frost Free 410L,https://www.extra.com.br/geladeira-consul-crm50hb-frost-free-410l/p/1517001222
1511978653,Geladeira Smart Lg French Door Inverter 525L Preto Fosco Com Instaview Door-In-Door E Hygiene Fresh+,https://www.extra.com.br/geladeira-smart-lg-french-door-inverter-525l-preto-fosco-com-instaview-door-in-door-e-hygiene-fresh/p/1511978653
1513547491,Geladeira Brastemp 375 Litros Frost Free Duplex 110V 110V,https://www.extra.com.br/geladeira-brastemp-375-litros-frost-free-duplex-110v-110v/p/1513547491
55003328,Refrigerador LG Smart French Door Inverter com Hygiene Fresh+™ e NATUREFresh Aço Escovado – 428L,https://www.extra.com.br/refrigerador-lg-smart-french-door-inverter-com-hygiene-fresh-e-naturefresh-aco-escovado-428l/p/55003328
11689334,Refrigerador Brastemp BRM59AK Frost Free 478L - Evox,https://www.extra.com.br/refrigerador-brastemp-brm59ak-frost-free-478l-evox/p/11689334
55014373,Refrigerador Philco French Door PRF406I com Tecnologia Smart Cooling Inox – 396 Litros,https://www.extra.com.br/refrigerador-philco-french-door-prf406i-com-tecnologia-smart-cooling-inox-396-litros/p/55014373
1514549406,Geladeira Smart Lg Side By Side Inverter 601 Litros Inox Com Instaview Door-In-Door 127v,https://www.extra.com.br/geladeira-smart-lg-side-by-side-inverter-601-litros-inox-com-instaview-door-in-door-127v/p/1514549406
1500792393,Geladeira Consul Frost Free Duplex 397 litros Inox com Freezer Embaixo,https://www.extra.com.br/geladeira-consul-frost-free-duplex-397-litros-inox-com-freezer-embaixo/p/1500792393
1504499875,Geladeira Panasonic BB53GV3WB 425 Litros Bottom Freezer Frost Free Duplex,https://www.extra.com.br/geladeira-panasonic-bb53gv3wb-425-litros-bottom-freezer-frost-free-duplex/p/1504499875
1510466158,Refrigerador Continental TC41 Frost Free 370 Litros,https://www.extra.com.br/refrigerador-continental-tc41-frost-free-370-litros/p/1510466158
13417101,Geladeira Consul 386L 2 Portas Frost Free CRM43NBBNA 220V Branco,https://www.extra.com.br/geladeira-consul-386l-2-portas-frost-free-crm43nbbna-220v-branco/p/13417101
1517190424,Geladeira / Refrigerador Brastemp 375 Litros 2 Portas Frost Free BRM44HK,https://www.extra.com.br/geladeira-refrigerador-brastemp-375-litros-2-portas-frost-free-brm44hk/p/1517190424
1514470845,Refrigerador Consul Degelo Seco 261l Cra30fbana,https://www.extra.com.br/refrigerador-consul-degelo-seco-261l-cra30fbana/p/1514470845
55007189,Refrigerador Panasonic Frost Free NR-BB53GV3W Tecnologia Econavi White Glass - 425 Litros,https://www.extra.com.br/refrigerador-panasonic-frost-free-nr-bb53gv3w-tecnologia-econavi-white-glass-425-litros/p/55007189
15319407,Geladeira Brastemp Frost Free 400 litros Branca - BRM54,https://www.extra.com.br/geladeira-brastemp-frost-free-400-litros-branca-brm54/p/15319407
55013967,Refrigerador Brastemp Frost Free BRY59BK Inverse 3 com Freeze Control Pro Inox – 419 Litros,https://www.extra.com.br/refrigerador-brastemp-frost-free-bry59bk-inverse-3-com-freeze-control-pro-inox-419-litros/p/55013967
13415385,Geladeira Consul 1 Porta 295L CRB39 Frost Free - Branco,https://www.extra.com.br/geladeira-consul-1-porta-295l-crb39-frost-free-branco/p/13415385
1506778182,Refrigerador Electrolux Cycle Defrost 2 Portas 475 Litros DC51,https://www.extra.com.br/refrigerador-electrolux-cycle-defrost-2-portas-475-litros-dc51/p/1506778182
1500415481,Refrigerador Brastemp 375L 2 Portas Evox Frost Free,https://www.extra.com.br/refrigerador-brastemp-375l-2-portas-evox-frost-free/p/1500415481
1515424465,Geladeira Inverse Electrolux 454 Litros Frost Free Branca DB53 – 110V ,https://www.extra.com.br/geladeira-inverse-electrolux-454-litros-frost-free-branca-db53-110v/p/1515424465
1502276029,Refrigerador Electrolux 371L 2 Portas Frost Free DFN41,https://www.extra.com.br/refrigerador-electrolux-371l-2-portas-frost-free-dfn41/p/1502276029
1517574308,Adega PiuBella 100 82 Litros Preta Venax 220v,https://www.extra.com.br/adega-piubella-100-82-litros-preta-venax-220v/p/1517574308
55022018,Refrigerador Consul CRM56HK Frost Free com Espaço Flex e Controle de Temperatura Externo 450L - Inox,https://www.extra.com.br/refrigerador-consul-crm56hk-frost-free-com-espaco-flex-e-controle-de-temperatura-externo-450l-inox/p/55022018
55022016,Refrigerador Consul CRM56HB Frost Free com Espaço Flex Duplex 450L - Branco,https://www.extra.com.br/refrigerador-consul-crm56hb-frost-free-com-espaco-flex-duplex-450l-branco/p/55022016
